"pos","name","date","time","map"
"1","mazze","18/06/20","191.001","ic3yjumpsr1b"
"1","kallu","18/04/21","44.729","ice_coffee_jumpz"
"1","dMnAiOuSDnUaSd","24/10/20","4.844","icejump1"
"1","dMnAiOuSDnUaSd","20/11/20","18.298","icemap1"
"1","Killa","15/01/20","45.866","icemap1a"
"1","Caboom","02/07/18","26.268","icemap2"
"1","Killa","12/06/21","28.872","icemap2014"
"1","Caboom","12/08/18","20.009","icerocketjump"
"1","n00k!e","20/01/14","23.231","icex_jump"
"1","Killa","29/12/20","13.605","icy_jump"
"1","Lofas","23/09/15","20.255","icy_jump2"
"1","Killa","16/01/19","43.717","icy_jump3"
"1","the_bill","17/03/21","20.483","icy_jump4"
"1","Goblin","06/11/19","23.128","icy_jump5"
"1","n00k!e","26/10/15","24.378","icy_jump6"
"1","Killa","23/03/21","12.166","ijump1h"
"1","prd","14/11/17","4.948","ijumptest4"
"1","Goblin","12/08/18","31.883","ijumptest5"
"1","Lofas","01/09/14","18.892","ijumpz1"
"1","Goblin","12/11/17","16.836","ijumpz2"
"1","Killa","16/02/20","25.854","ijumpz3"
"1","Killa","09/10/18","17.712","ijumpz4"
"1","Caboom","17/11/21","120.534","indorjump6"
"1","Killa","20/08/19","12.548","inthedark"
"1","dMnAiOuSDnUaSd","27/07/21","17.794","j-arena2"
"1","APKIS","14/04/20","71.678","j5"
"1","neoxotb","22/06/20","12.006","j_rbjump1"
"1","Killa","25/04/19","16.233","j_rbjump2"
"1","ziomek","30/05/20","25.800","j_rbjump3"
"1","Tig","13/05/12","11.109","j_rbjump4"
"1","KroPP","21/01/14","19.574","j_rbjump5"
"1","Lofas","19/10/15","5.201","jasonjumps2"
"1","dMnAiOuSDnUaSd","04/01/21","11.719","jasonjumps3r"
"1","Lofas","25/07/15","8.863","jasonjumps4"
"1","Lofas","03/06/14","8.742","jayjump1"
"1","yogurt","01/01/18","74.231","jblazejmp1"
"1","Killa","18/02/19","15.568","jbtujump1"
"1","Goblin","24/03/20","9.212","jbtujump10"
"1","n00k!e","30/10/15","17.397","jbtujump2"
"1","mazze","02/04/21","15.768","jbtujump3"
"1","KroPP","02/07/13","24.446","jbtujump4"
"1","n00k!e","18/06/13","32.524","jbtujump5"
"1","neoxotb","22/02/20","20.427","jbtujump6"
"1","KroPP","09/07/14","32.381","jbtujump7"
"1","Killa","15/05/19","6.103","jbtujump8"
"1","Goblin","28/05/18","16.430","jbtujump9"
"1","Goblin","17/09/17","14.626","jbtujumpin1"
"1","Killa","25/04/19","7.607","jd1"
"1","n00k!e","24/10/15","22.348","jeebzjump1"
"1","prd","10/07/18","10.712","jeebzjump2"
"1","APKIS","26/05/20","19.893","jew1"
"1","APKIS","22/07/15","7.776","jewish-jumps"
"1","Goblin","16/04/17","31.107","jewlv3"
"1","Killa","06/01/19","13.659","jfp"
"1","the_bill","23/01/21","7.034","jiggajump1"
"1","Killa","17/04/18","22.670","jiggajump2b"
"1","Goblin","07/08/19","9.458","jiggajump3c"
"1","Killa","06/02/19","8.824","jiggajump5"
"1","n00k!e","01/04/14","9.510","jjump1"
"1","Killa","27/08/21","12.200","jjump2"
"1","kallu","12/01/21","3.518","jjump3"
"1","Killa","11/05/18","3.258","jjump4"
"1","leviathan","31/12/18","1.542","jjump5"
"1","neoxotb","16/03/19","36.171","jjump6"
"1","Goblin","21/04/18","17.887","jjump8"
"1","dMnAiOuSDnUaSd","12/12/20","17.464","jkid-jmp1"
"1","Killa","04/04/19","12.768","jkid-jmp2"
"1","Killa","26/11/20","7.402","jkid-jmp3"
"1","n00k!e","15/11/15","8.745","jmjump1e"
"1","Killa","18/10/18","15.949","jmjump2"
"1","KroPP","15/08/15","33.113","jmr-01"
"1","ziomek","08/10/20","76.573","jmr-02"
"1","APKIS","21/10/17","12.117","jojump"
"1","Killa","12/07/19","19.851","jojump10"
"1","Killa","20/09/21","15.683","jojump11"
"1","Killa","11/05/19","14.533","jojump12"
"1","dMnAiOuSDnUaSd","30/05/21","9.152","jojump13"
"1","KroPP","23/01/15","9.719","jojump14"
"1","Caboom","15/06/20","4.899","jojump15"
"1","neoxotb","10/07/20","26.319","jojump16"
"1","kallu","22/09/21","16.233","jojump17"
"1","prd","13/10/18","31.257","jojump18"
"1","Direktor","24/03/20","25.976","jojump19"
"1","mazze","06/02/21","13.266","jojump2"
"1","dMnAiOuSDnUaSd","11/06/21","13.638","jojump20"
"1","Goblin","03/07/19","18.361","jojump21"
"1","mazze","15/09/21","18.333","jojump22"
"1","qTr","30/06/18","33.592","jojump23"
"1","Killa","18/07/19","14.470","jojump3"
"1","APKIS","23/07/18","12.824","jojump4"
"1","kallu","15/04/21","11.278","jojump5"
"1","Nykzi","21/12/20","12.779","jojump6"
"1","mazze","06/09/21","15.087","jojump7"
"1","the_bill","07/08/21","17.577","jojump8"
"1","prd","21/01/15","21.268","jojump9"
"1","baknd","29/08/15","6.040","jq_jumps"
"1","prd","04/11/18","7.564","jump1"
"1","Killa","31/07/21","13.410","jump2thesky"
"1","KroPP","11/04/15","48.948","jump_a"
"1","Killa","24/04/20","4.999","jump_training"
"1","Killa","22/09/18","14.865","jumpclimb"
"1","Lofas","17/09/14","13.585","jumpclimb2"
"1","Goblin","11/05/19","23.604","jumpclimb3b"
"1","prd","18/10/18","21.855","jumpclimb4"
"1","Lofas","16/10/13","6.142","jumpdm1"
"1","Killa","18/03/19","8.748","jumpeasy1"
"1","mazze","15/07/21","6.570","jumpeasy2"
"1","kallu","18/04/21","12.674","jumper"
"1","Goblin","28/11/17","8.761","jumph1gh"
"1","prd","17/09/17","17.093","jumph1gh2e"
"1","mazze","02/06/20","12.836","jumph1ghle"
"1","Killa","05/01/21","26.164","jumphard1"
"1","Killa","17/07/18","9.020","jumphard2"
"1","KroPP","17/12/15","18.929","jumphard3"
"1","Killa","02/10/20","10.078","jumphard4"
"1","kallu","04/02/21","15.896","jumphard5"
"1","Nykzi","16/03/21","13.437","jumphard8"
"1","Killa","10/09/21","12.016","jumpish"
"1","Killa","18/02/21","3.854","jumpish11"
"1","Killa","08/02/21","12.337","jumpish12"
"1","Killa","04/02/21","7.660","jumpish13"
"1","Killa","16/09/21","6.440","jumpish14"
"1","Killa","03/01/21","8.306","jumpish15"
"1","Killa","31/07/18","13.036","jumpish16"
"1","Nykzi","13/07/21","21.420","jumpish17"
"1","dMnAiOuSDnUaSd","22/11/20","16.598","jumpish18"
"1","Lofas","31/03/13","12.511","jumpish19"
"1","Killa","23/02/21","11.156","jumpish2"
"1","prd","17/01/19","12.032","jumpish20"
"1","dMnAiOuSDnUaSd","25/05/21","4.775","jumpish21"
"1","n00k!e","13/12/15","21.462","jumpish22"
"1","Killa","04/09/21","3.723","jumpish23"
"1","prd","14/12/18","18.080","jumpish24"
"1","mazze","07/01/21","14.507","jumpish25"
"1","Killa","25/11/19","7.967","jumpish26"
"1","Goblin","06/02/20","23.564","jumpish27a"
"1","dMnAiOuSDnUaSd","23/01/21","15.603","jumpish28"
"1","Killa","29/08/21","8.214","jumpish29"
"1","Goblin","23/12/17","24.310","jumpish31"
"1","Stoner","03/12/17","10.824","jumpish33"
"1","Caboom","07/04/18","28.931","jumpish34"
"1","Goblin","03/02/16","17.060","jumpish36"
"1","prd","04/11/16","17.318","jumpish37"
"1","Lofas","04/03/16","38.232","jumpish38"
"1","Lofas","08/01/16","20.317","jumpish39"
"1","KroPP","11/06/14","18.568","jumpish4"
"1","Goblin","29/04/20","34.068","jumpish40"
"1","Killa","22/06/21","12.949","jumpish41"
"1","Killa","18/08/21","6.689","jumpish42"
"1","Goblin","04/03/18","22.407","jumpish5"
"1","Goblin","24/08/18","24.731","jumpish6"
"1","Killa","18/09/19","2.194","jumpish7"
"1","KroPP","13/06/14","12.057","jumpish8"
"1","mazze","17/05/20","19.836","jumpish9"
"1","mazze","08/11/20","25.602","jumpit1"
"1","dMnAiOuSDnUaSd","08/06/21","20.201","jumpit3"
"1","Killa","09/05/19","11.708","jumpjail2"
"1","Goblin","29/11/17","9.419","jumplava2"
"1","Killa","17/04/19","22.647","jumpoutside"
"1","prd","05/01/19","9.132","jumprail1"
"1","yogurt","26/10/17","20.686","jumprail2"
"1","Lofas","18/09/17","23.366","jumprail3"
"1","Killa","15/05/19","6.871","jumps_clan1b"
"1","Goblin","18/03/18","28.776","jumps_clan2"
"1","Killa","05/12/20","16.899","jumps_clan_map"
"1","Lofas","07/08/15","5.285","jumps_tryout"
"1","Killa","25/01/18","8.920","jumps_tryouts"
"1","KroPP","01/04/15","34.115","jumpspy"
"1","APKIS","19/01/18","9.874","jumptest"
"1","yogurt","06/10/18","22.043","jumptest2"
"1","mazze","20/09/21","23.733","jumpwar"
"1","dMnAiOuSDnUaSd","13/07/21","42.220","jumpwar10"
"1","n00k!e","05/12/15","22.119","jumpwar11"
"1","Killa","05/03/19","15.904","jumpwar12"
"1","Killa","09/12/18","19.131","jumpwar2"
"1","Lofas","16/05/15","134.103","jumpwar24"
"1","APKIS","10/08/21","38.136","jumpwar3"
"1","neoxotb","04/08/21","8.935","jumpwar4"
"1","APKIS","03/01/18","25.396","jumpwar5"
"1","nl-dex","09/02/20","14.123","jumpwar6"
"1","Goblin","31/08/18","39.079","jumpwar7"
"1","Lofas","04/03/14","9.801","jumpwar8"
"1","KroPP","25/06/14","19.597","jumpwar9"
"1","mazze","05/11/21","9.666","jumpy"
"1","APKIS","14/05/15","16.014","jumpzz2"
"1","Killa","15/08/21","22.130","jupiter"
"1","Killa","05/10/20","22.296","jupiter1"
"1","dMnAiOuSDnUaSd","17/04/21","13.536","jupiter2"
"1","Castro","06/10/18","35.839","jupiter3"
"1","mazze","05/07/21","27.364","jupiter4"
"1","dMnAiOuSDnUaSd","30/07/21","9.936","jupiter5"
"1","KroPP","16/02/16","15.342","jyx1"
"1","mazze","15/04/20","17.733","kabjump1"
"1","mazze","07/12/20","5.234","kcjump1"
"1","n00k!e","28/12/15","39.572","kcjump4"
"1","Killa","12/07/21","10.171","keke5"
"1","Killa","15/11/18","21.264","keke9"
"1","mazze","07/12/20","17.166","kenjump1"
"1","Caboom","01/10/20","25.102","kenjump2"
"1","mazze","20/09/21","21.834","kenpachi"
"1","Goblin","27/10/17","11.205","kfmap2"
"1","APKIS","29/02/16","30.569","khainejumps"
"1","Killa","08/05/19","12.084","khainejumps2"
"1","Direktor","27/11/21","23.559","khainejumps3"
"1","KroPP","19/01/14","32.170","khainejumps4"
"1","Killa","29/01/21","9.837","khainejumps5"
"1","prd","07/08/18","28.434","khainejumps6"
"1","Killa","14/02/19","20.347","khainejumps7"
"1","APKIS","26/11/17","29.323","khainejumps8"
"1","prd","13/08/18","16.003","khainejumps9"
"1","Killa","04/03/19","22.906","khanjump"
"1","Lofas","16/07/15","14.689","khanjump2"
"1","Caboom","08/05/20","23.372","khanjump3"
"1","SBL","17/07/19","32.951","killer"
"1","sbammm","01/02/17","25.673","killer2"
"1","Killa","11/05/19","17.206","kj_jump1"
"1","dMnAiOuSDnUaSd","03/11/20","97.534","kjump1"
"1","n00k!e","30/09/17","24.954","kjumps1"
"1","n00k!e","07/06/13","26.334","kjumps2"
"1","prd","18/12/17","32.340","kjumps3"
"1","KroPP","04/07/13","38.187","kjumps4"
"1","prd","28/06/18","22.372","kldsjump1"
"1","dMnAiOuSDnUaSd","02/06/21","24.584","kldsjump2a"
"1","Goblin","23/12/18","7.134","knjump3"
"1","mazze","08/04/21","67.837","kokos1"
"1","dMnAiOuSDnUaSd","07/06/21","38.560","kokos2"
"1","mazze","16/11/21","25.737","kokos3"
"1","Caboom","21/11/21","116.266","koldjump1"
"1","n00k!e","30/08/15","52.375","koldjump2"
"1","KroPP","12/01/14","30.386","konopa1"
"1","Goblin","26/06/15","27.429","konopa10"
"1","Killa","12/10/18","17.665","konopa2"
"1","Goblin","03/03/18","32.039","konopa3"
"1","n00k!e","21/04/15","18.730","konopa4"
"1","Lofas","10/10/15","17.589","konopa5"
"1","mazze","01/09/20","19.830","konopa6"
"1","dMnAiOuSDnUaSd","18/01/21","18.030","konopa7"
"1","dMnAiOuSDnUaSd","02/06/21","12.901","konopa8"
"1","Killa","09/11/20","14.963","konopa9"
"1","prd","03/07/18","6.867","konopajump1"
"1","dMnAiOuSDnUaSd","07/06/21","40.823","konopajump2"
"1","Killa","29/07/21","15.869","kosmodrom"
"1","Killa","26/02/18","18.989","kropp1"
"1","Killa","12/04/18","17.127","kropp2"
"1","Goblin","21/09/18","17.796","ksone"
"1","Goblin","17/12/17","29.597","ksthree"
"1","Killa","01/02/21","8.680","kstwo"
"1","Caboom","29/10/20","28.802","kurzjump2"
"1","n00k!e","25/10/15","12.153","kurzjump3"
"1","Killa","13/03/18","21.296","l33t_jumps_tryouts"
"1","Goblin","24/08/17","18.446","l33tjump1"
"1","Killa","13/04/18","12.946","l33tjump2"
"1","n00k!e","09/04/15","14.311","l33tjump3"
"1","Killa","13/08/19","25.565","l33tjump4a"
"1","n00k!e","09/10/15","14.747","l33tjump5"
"1","dMnAiOuSDnUaSd","13/07/21","24.483","l33tjumping1"
"1","n00k!e","29/03/15","12.875","l33tjumping1a"
"1","prd","16/07/18","32.209","lasjumps01"
"1","Killa","11/08/21","16.773","lasjumps2"
"1","KroPP","09/03/14","23.291","lasjumps3"
"1","Killa","25/08/19","21.552","lavacave"
"1","KroPP","27/12/15","30.394","lazyjump1"
"1","mazze","26/09/21","22.062","lazyjump2_test1"
"1","n00k!e","29/10/15","7.663","lcraft"
"1","kallu","10/04/21","6.096","ld_deathjump"
"1","KroPP","27/05/14","21.565","ldjump1"
"1","neoxotb","05/02/21","34.945","ldjump2"
"1","Killa","11/03/18","6.058","ldjump3"
"1","KroPP","03/08/13","16.590","ldjump4"
"1","Killa","02/08/18","8.851","ldjump5"
"1","Goblin","29/09/18","22.520","ldjump6"
"1","Lofas","17/07/14","6.064","ldmjmp1"
"1","Killa","05/05/21","6.866","lilredsarcticjumps"
"1","KroPP","05/04/15","17.643","lilredsjumpz"
"1","KroPP","24/12/15","12.782","lilredsnewbjumpz"
"1","APKIS","04/08/21","29.701","lilredstallmap"
"1","mazze","08/07/21","7.876","ljump1"
"1","dMnAiOuSDnUaSd","09/01/21","25.000","lograv1"
"1","Caboom","20/10/21","18.889","loljumpin"
"1","Killa","01/02/19","35.894","lucijump1"
"1","kallu","22/09/21","18.131","lucijump10"
"1","dMnAiOuSDnUaSd","15/07/20","8.467","lucijump11"
"1","mazze","15/09/21","10.733","lucijump12"
"1","dMnAiOuSDnUaSd","16/06/20","9.055","lucijump13"
"1","Goblin","05/05/18","20.960","lucijump2"
"1","prd","03/06/18","18.354","lucijump3"
"1","Killa","25/04/19","19.603","lucijump4"
"1","mazze","01/08/20","9.201","lucijump5a"
"1","Killa","17/08/21","11.579","lucijump6"
"1","mazze","01/11/21","20.301","lucijump6a"
"1","mazze","20/10/20","26.761","lucijump7"
"1","mazze","04/05/21","29.899","lucijump9a"
"1","bossmies","11/12/21","15.361","lucimap4"
"1","dMnAiOuSDnUaSd","06/01/21","39.768","luumjump1"
"1","dMnAiOuSDnUaSd","09/06/21","5.415","lvl1"
"1","OpkeZ","08/11/19","22.904","m-whoajumps1"
"1","mazze","02/08/21","25.342","madcnt"
"1","Direktor","14/07/20","12.234","madjumping2"
"1","KroPP","31/05/14","83.890","madjumping2001"
"1","neoxotb","21/05/20","18.035","madjumping2002"
"1","n00k!e","18/01/14","68.461","madjumping2003"
"1","Direktor","22/09/21","16.005","madjumping2004_1"
"1","prd","19/07/18","18.247","madjumping2004_2"
"1","Direktor","23/03/20","261.097","madjumping2005"
"1","Killa","13/02/19","8.350","madjumping3"
"1","Lofas","03/08/15","8.902","madjumping4"
"1","neoxotb","25/08/21","9.267","madjumping5"
"1","Direktor","06/12/20","12.170","madjumping6"
"1","Goblin","06/12/17","12.742","madjumping8"
"1","KroPP","15/01/14","34.780","maka2"
"1","mazze","28/09/21","22.267","mao"
"1","ziomek","05/06/20","38.090","mario"
"1","n00k!e","14/10/15","32.978","mario2"
"1","Goblin","09/05/19","6.435","masjump1"
"1","Killa","20/11/20","13.172","masterjumps1"
"1","Goblin","20/05/20","12.823","matrix_jumps1"
"1","KroPP","22/12/15","18.283","maximumred"
"1","mazze","30/08/21","21.424","mayanjump4"
"1","kallu","12/09/21","5.922","mazemania"
"1","Castro","14/08/18","37.336","mazemania2"
"1","n00k!e","16/03/14","16.730","mazzjumps"
"1","dMnAiOuSDnUaSd","08/01/21","12.477","mazzjumps2"
"1","Lofas","01/11/14","51.983","memijump1a"
"1","mazze","09/09/21","33.329","merc1"
"1","mazze","04/02/21","25.042","merc2"
"1","yogurt","21/02/20","51.687","merc4"
"1","Direktor","14/08/21","30.213","methodjumping1b"
"1","Goblin","08/07/19","13.048","mf_jump1"
"1","ds.ads","27/09/12","8.252","mf_jump2"
"1","Killa","17/10/21","6.207","mf_jump3b"
"1","yogurt","16/12/17","11.461","mf_jump4"
"1","KroPP","31/05/14","19.514","midnight"
"1","Killa","13/04/18","6.238","minijump"
"1","ds.ads","09/09/12","57.367","miscjmpz1a"
"1","santher","03/04/12","73.673","miscjmpz2a"
"1","ziomek","19/08/19","43.863","mj1"
"1","Goblin","18/03/18","9.540","moomap1"
"1","mazze","31/08/21","14.300","moomap10"
"1","dMnAiOuSDnUaSd","13/05/21","15.366","moomap11"
"1","n00k!e","25/10/14","22.854","moomap12"
"1","ace","22/09/18","12.939","moomap13"
"1","mazze","01/12/20","4.733","moomap14"
"1","prd","08/02/18","28.082","moomap15"
"1","iCyclical","26/01/19","21.149","moomap16"
"1","dMnAiOuSDnUaSd","31/05/21","25.428","moomap2"
"1","dMnAiOuSDnUaSd","03/09/20","12.009","moomap3"
"1","dMnAiOuSDnUaSd","10/07/21","27.161","moomap4"
"1","dMnAiOuSDnUaSd","17/12/20","19.259","moomap5"
"1","Goblin","18/05/19","38.498","moomap6"
"1","SBL","23/05/14","82.213","moomap7"
"1","mazze","04/07/21","47.255","moomap8"
"1","dMnAiOuSDnUaSd","03/09/20","38.466","moomap9a"
"1","prd","10/11/18","70.679","mountainwalk"
"1","Goblin","28/10/17","24.261","mpjump2"
"1","Killa","17/02/19","16.740","msr"
"1","Killa","07/12/18","16.723","mulejumps1"
"1","n00k!e","23/11/15","13.762","mulejumps2"
"1","neoxotb","13/05/20","17.932","mulejumps3"
"1","dMnAiOuSDnUaSd","15/01/21","5.328","mulemap11"
"1","kallu","30/12/20","15.440","mulemap12"
"1","dMnAiOuSDnUaSd","15/01/21","29.476","mulemap14"
"1","Goblin","21/12/17","27.792","mulemap15"
"1","Goblin","18/12/17","26.641","mulemap16"
"1","dMnAiOuSDnUaSd","13/07/21","19.366","mulemap17"
"1","mazze","15/06/20","25.252","mulemap18"
"1","Killa","16/02/21","20.938","mulemap19"
"1","mazze","07/09/21","14.763","mulemap20"
"1","Goblin","31/01/20","10.923","mulemap21"
"1","neoxotb","22/06/20","12.979","mulemap22"
"1","Goblin","21/02/16","20.173","mulemap23"
"1","dMnAiOuSDnUaSd","02/12/20","8.795","mulemap24"
"1","kallu","26/06/21","16.391","mulemap4"
"1","Mehis","22/12/20","34.771","mulemap5"
"1","GreenJumper","07/09/17","37.244","mulemap6"
"1","Lofas","24/09/15","24.757","mulemap7"
"1","mazze","11/06/20","40.104","mulemap8"
"1","Goblin","22/02/16","18.427","mulemap9"
"1","kallu","11/04/21","9.168","mzc1"
"1","dMnAiOuSDnUaSd","12/04/21","8.762","mzc15"
"1","Goblin","06/10/20","5.761","mzc2complete"
"1","Killa","03/10/21","15.492","mzc5"
"1","Goblin","12/06/20","8.800","mzc_action1"
"1","Killa","17/04/19","8.777","n00bjumps"
"1","Mehis","27/01/21","4.295","n00k!e_can_fly"
"1","Killa","29/06/21","6.062","nahjump1"
"1","KroPP","01/04/15","17.662","ned25-jump"
"1","n00k!e","27/12/15","16.759","neox1"
"1","Killa","02/12/20","13.523","neox2"
"1","Killa","31/08/19","24.139","neox3"
"1","dMnAiOuSDnUaSd","27/05/21","27.108","neox4"
"1","mazze","20/07/21","33.993","neox5"
"1","prd","01/01/18","25.827","neox6"
"1","DRK","02/04/20","46.463","neox7"
"1","Lofas","02/06/14","66.071","neox8"
"1","Nykzi","30/01/21","45.247","neox9"
"1","n00k!e","01/01/14","54.458","neox_2_01"
"1","Goblin","07/09/17","45.183","neox_2_02"
"1","n00k!e","28/09/17","59.739","neox_2_03"
"1","n00k!e","05/03/14","96.798","neox_2_04"
"1","Goblin","11/09/17","88.399","neox_2_04b"
"1","mazze","30/07/20","79.378","neox_2_05"
"1","mazze","28/01/21","43.291","neox_2_06"
"1","dMnAiOuSDnUaSd","01/06/21","111.018","neox_2_07"
"1","Goblin","15/01/19","61.074","neox_2_08"
"1","n00k!e","20/06/14","54.186","neox_2_09"
"1","dMnAiOuSDnUaSd","19/12/20","153.809","neox_2_10"
"1","neoxotb","16/08/21","69.614","neox_2_11"
"1","mazze","01/01/21","5.901","nephi1"
"1","Mehis","14/05/21","7.101","nephi2"
"1","Killa","20/11/20","3.980","nephi3"
"1","n00k!e","05/02/14","16.110","nephi4"
"1","Killa","30/09/18","4.258","nephi5"
"1","mazze","31/12/20","17.903","nephi6"
"1","Goblin","03/11/18","10.392","neur0jumps1"
"1","Killa","03/05/18","18.613","neur0jumps2a"
"1","yogurt","11/10/18","11.882","neur0jumps3"
"1","mazze","01/10/21","47.076","neur0jumps4"
"1","Killa","10/03/18","10.021","newbjumpin"
"1","Killa","10/08/18","5.100","newbjumpin2"
"1","Goblin","26/12/17","23.689","newbjumpin3"
"1","Killa","04/05/19","25.430","newbjumps"
"1","Killa","09/05/18","19.825","newbsjump"
"1","Nykzi","25/06/21","12.108","newbzjump1"
"1","Killa","04/12/20","7.103","newdm17"
"1","Goblin","09/07/19","7.351","ngqjmp2"
"1","Killa","25/08/21","9.504","ngqjmp3"
"1","Killa","14/05/19","15.083","ngqjump1"
"1","Killa","10/10/21","11.423","njump1a2"
"1","Lofas","02/08/14","12.288","njump1l33t"
"1","Killa","09/09/19","11.842","njump2"
"1","Killa","24/04/19","6.855","njump2l33t"
"1","Killa","07/11/18","11.506","nojump1"
"1","Killa","09/04/18","13.671","nojump2"
"1","mazze","30/11/21","5.488","noname"
"1","Goblin","08/02/18","34.965","nookieclipz"
"1","mazze","25/10/20","32.914","novajump1"
"1","mazze","24/08/21","22.933","novajump2"
"1","Killa","19/01/19","10.575","novajump3"
"1","dMnAiOuSDnUaSd","16/06/21","22.308","novajump4"
"1","Nykzi","15/07/21","43.569","novajump6"
"1","KroPP","05/05/14","45.098","nwjump"
"1","OpkeZ","08/06/21","72.495","nwjump2"
"1","dMnAiOuSDnUaSd","01/12/20","80.824","omegajumps1"
"1","Killa","18/08/21","34.458","omegarace_01"
"1","Goblin","23/02/16","17.193","omegarace_02"
"1","Killa","11/02/19","13.456","omegarace_03"
"1","yogurt","14/05/20","44.372","omegarace_04"
"1","dMnAiOuSDnUaSd","10/08/20","6.902","omegarace_05"
"1","Killa","14/11/21","21.257","omegarace_06"
"1","KroPP","15/08/15","16.006","opjump1beta"
"1","Direktor","05/12/20","50.061","orangejump1"
"1","ziomek","10/12/19","66.631","ordeerace1"
"1","Goblin","17/09/17","21.008","owner1"
"1","Killa","21/01/20","32.685","owner5"
"1","APKIS","15/10/17","36.672","owner6"
"1","Direktor","01/09/20","18.998","owner7"
"1","mazze","16/12/20","20.446","ownereasy3"
"1","dMnAiOuSDnUaSd","11/01/21","60.140","ownerjump2"
"1","dMnAiOuSDnUaSd","08/06/21","42.667","pain"
"1","mazze","08/04/21","32.767","pain2"
"1","mazze","24/04/21","41.348","pain3a"
"1","mazze","20/11/20","35.567","pain4"
"1","neoxotb","09/09/21","33.932","pauljumps1"
"1","neoxotb","20/07/21","17.699","phatjump1"
"1","APKIS","06/01/20","62.780","phxjump"
"1","prd","11/07/18","15.482","phxjump10"
"1","Killa","03/05/18","6.461","phxjump11"
"1","Killa","04/10/20","18.599","phxjump12"
"1","Killa","28/09/18","14.677","phxjump13"
"1","Killa","28/03/19","9.367","phxjump14"
"1","santher","30/10/12","36.019","phxjump15"
"1","Goblin","09/05/19","36.979","phxjump16"
"1","Killa","06/08/21","7.190","phxjump18"
"1","Nykzi","14/12/20","84.164","phxjump19"
"1","Killa","18/03/15","15.924","phxjump22"
"1","dMnAiOuSDnUaSd","25/01/21","19.605","phxjump23"
"1","Nykzi","06/03/21","50.702","phxjump24"
"1","APKIS","11/06/20","26.288","phxjump25"
"1","Killa","12/08/21","13.299","phxjump26"
"1","Stoner","22/12/15","15.300","phxjump27"
"1","n00k!e","27/06/13","10.284","phxjump28"
"1","Goblin","02/09/20","16.468","phxjump29"
"1","KroPP","03/01/15","33.969","phxjump2a"
"1","KroPP","29/08/15","46.341","phxjump3"
"1","neoxotb","30/07/21","23.735","phxjump30"
"1","Goblin","23/02/18","25.056","phxjump31"
"1","Nykzi","13/07/21","69.124","phxjump32"
"1","Killa","29/08/19","27.809","phxjump33"
"1","Caboom","12/12/20","23.008","phxjump34"
"1","Goblin","20/06/15","15.102","phxjump35"
"1","mazze","13/09/21","14.866","phxjump36"
"1","Killa","14/03/15","29.581","phxjump37"
"1","Caboom","11/09/21","33.500","phxjump38"
"1","mazze","16/07/21","24.109","phxjump39"
"1","mazze","06/10/21","21.117","phxjump4"
"1","Killa","19/12/18","17.474","phxjump40"
"1","APKIS","19/01/18","71.168","phxjump41"
"1","KroPP","31/01/16","89.573","phxjump42"
"1","kallu","11/01/21","6.242","phxjump43"
"1","Killa","25/09/21","24.864","phxjump44"
"1","APKIS","12/11/17","64.469","phxjump45"
"1","n00k!e","21/09/15","31.826","phxjump46"
"1","mazze","28/07/21","61.034","phxjump48"
"1","Goblin","13/05/20","22.600","phxjump49"
"1","KroPP","30/08/15","52.478","phxjump5"
"1","dMnAiOuSDnUaSd","08/10/20","20.700","phxjump50"
"1","mazze","21/11/20","19.404","phxjump51"
"1","Killa","15/12/20","15.701","phxjump54"
"1","OpkeZ","11/04/20","43.214","phxjump55"
"1","Goblin","14/10/19","8.470","phxjump56"
"1","Killa","08/02/18","12.022","phxjump6"
"1","Killa","10/01/19","38.054","phxjump7a"
"1","Caboom","01/12/21","62.669","phxjump8"
"1","Caboom","05/12/21","59.632","phxjump9"
"1","KroPP","24/05/14","55.079","phxnoob1"
"1","Killa","06/02/18","13.845","phxnoob2"
"1","Killa","23/11/18","8.067","phxnoob4"
"1","kallu","09/03/21","3.649","pimp1"
"1","Killa","22/03/19","2.533","pimp10"
"1","mazze","13/12/20","3.941","pimp2"
"1","mazze","25/11/20","3.698","pimp3"
"1","dMnAiOuSDnUaSd","27/11/20","4.006","pimp4"
"1","dMnAiOuSDnUaSd","24/11/20","3.097","pimp5"
"1","mazze","02/08/20","4.173","pimp6"
"1","kallu","12/10/20","3.013","pimp7"
"1","Killa","17/12/20","3.142","pimp8"
"1","GreenJumper","23/12/17","4.217","pimp9"
"1","APKIS","24/05/20","12.763","pimpjumps"
"1","Goblin","05/04/18","21.237","pimpjumps2"
"1","dMnAiOuSDnUaSd","24/01/21","14.700","pimpjumpz_beta2"
"1","Killa","22/01/21","22.387","pindoljumps1"
"1","Killa","07/01/18","8.922","pindoljumps2"
"1","dMnAiOuSDnUaSd","04/06/21","23.860","pindoljumps3"
"1","mazze","12/02/21","8.471","pindoljumps4"
"1","APKIS","01/01/18","22.089","pingujumpz1"
"1","Direktor","20/07/21","12.733","piratejump"
"1","Goblin","26/01/18","19.028","pj1"
"1","Killa","25/08/18","6.952","pjump1"
"1","Killa","06/10/18","3.760","platoj5"
"1","Killa","13/05/18","8.186","platorace3"
"1","Killa","29/09/19","20.669","play1"
"1","Killa","31/01/19","27.870","play10"
